ano_concessao_bolsa,tipo_bolsa,modalidade_ensino_bolsa,nome_curso_bolsa,turno,sexo_beneficiario,raca_beneficiario,municipio_beneficiario,instituicao_ensino,cpf
2015,Integral,Presencial,Odontologia,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE BRAZ CUBAS,
2015,Parcial,Presencial,Cincias Contbeis,Matutino,Feminino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2015,Parcial,Presencial,Engenharia De Produo,Noturno,Feminino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2015,Parcial,Presencial,Engenharia De Produo,Noturno,Feminino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2015,Parcial,Presencial,Design,Noturno,Feminino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2015,Parcial,Presencial,Engenharia Eltrica,Noturno,Masculino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2015,Integral,Presencial,Psicologia,Matutino,Feminino,Parda,BERTIOGA,UNIVERSIDADE GUARULHOS,
2015,Integral,Presencial,Cincias Contbeis,Noturno,Feminino,Parda,BERTIOGA,FACULDADE DO VALE DO ITAJA MIRIM,
2015,Parcial,Presencial,Engenharia De Computao,Matutino,Masculino,Preta,BERTIOGA,FACULDADE ESAMC SANTOS,
2015,Parcial,Presencial,Engenharia De Computao,Matutino,Masculino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2015,Parcial,Presencial,Cincias Econmicas,Noturno,Masculino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2015,Parcial,Presencial,Relaes Internacionais,Noturno,Feminino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2015,Parcial,Presencial,Jornalismo,Noturno,Feminino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2015,Parcial,Presencial,Cincias Econmicas,Matutino,Masculino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2015,Parcial,Presencial,Engenharia Ambiental E Sanitria,Noturno,Feminino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2015,Integral,Presencial,Direito,Matutino,Feminino,Parda,BERTIOGA,CENTRO UNIVERSITRIO ANHANGUERA DE SANTO ANDR,
2015,Integral,Presencial,Publicidade E Propaganda,Matutino,Masculino,Branca,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2015,Integral,Presencial,Medicina Veterinria,Matutino,Feminino,Branca,BERTIOGA,CENTRO UNIVERSITRIO MONTE SERRAT,
2015,Integral,Presencial,Pedagogia,Noturno,Masculino,Preta,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2015,Integral,Presencial,Administrao,Noturno,Feminino,Branca,BERTIOGA,FACULDADE DE EDUCAO CINCIAS E LETRAS DON DOMNICO,
2015,Integral,Presencial,Psicologia,Matutino,Masculino,Branca,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2015,Integral,Presencial,Medicina Veterinria,Noturno,Masculino,Branca,BERTIOGA,CENTRO UNIVERSITRIO MONTE SERRAT,
2015,Parcial,Presencial,Esttica E Cosmtica,Matutino,Feminino,Parda,BERTIOGA,CENTRO UNIVERSITRIO MONTE SERRAT,
2015,Integral,Presencial,Histria,Noturno,Masculino,Parda,BERTIOGA,FACULDADE DE EDUCAO CINCIAS E LETRAS DON DOMNICO,
2015,Integral,Presencial,Cinema E Audiovisual,Noturno,Feminino,Branca,BERTIOGA,CENTRO UNIVERSITRIO MONTE SERRAT,
2015,Parcial,Presencial,Pedagogia,Noturno,Feminino,Parda,BERTIOGA,FACULDADE DO GUARUJ,
2015,Integral,Presencial,Direito,Matutino,Masculino,Parda,BERTIOGA,UNIVERSIDADE SANTA CECLIA,
2015,Integral,Presencial,Administrao,Noturno,Feminino,Branca,BERTIOGA,FACULDADE DE TECNOLOGIA DE SO VICENTE,
2015,Parcial,Presencial,Comrcio Exterior,Noturno,Feminino,Parda,BERTIOGA,FACULDADE DO GUARUJ,
2015,Integral,Presencial,Direito,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2015,Integral,Presencial,Direito,Noturno,Feminino,Preta,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2015,Integral,Presencial,Administrao,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2015,Integral,Presencial,Administrao,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2015,Integral,Presencial,Direito,Matutino,Masculino,Preta,BERTIOGA,UNIVERSIDADE CATLICA DE SANTOS,
2015,Parcial,EAD,Gesto Da Tecnologia Da Informao,,Masculino,Preta,BERTIOGA,UNIVERSIDADE DE FRANCA,
2015,Integral,EAD,Histria,,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE FRANCA,
2016,Integral,EAD,Pedagogia,,Feminino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2016,Integral,Presencial,Nutrio,Noturno,Feminino,Preta,BERTIOGA,UNIVERSIDADE PAULISTA,
2016,Integral,Presencial,Psicologia,Matutino,Masculino,Parda,BERTIOGA,UNIVERSIDADE DE SANTO AMARO,
2016,Integral,Presencial,Administrao,Matutino,Feminino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2016,Integral,Presencial,Educao Fsica,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE PAULISTA,
2016,Parcial,EAD,Logstica,,Feminino,Parda,BERTIOGA,CENTRO UNIVERSITRIO INTERNACIONAL,
2016,Integral,Presencial,Radiologia,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE BRAZ CUBAS,
2016,Integral,Presencial,Engenharia Civil,Noturno,Masculino,Branca,BERTIOGA,UNIVERSIDADE BRAZ CUBAS,
2016,Parcial,Presencial,Design,Noturno,Feminino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2016,Parcial,Presencial,Design,Noturno,Feminino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2016,Parcial,Presencial,Engenharia Eltrica,Noturno,Masculino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2016,Parcial,Presencial,Engenharia Eltrica,Noturno,Masculino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2016,Parcial,Presencial,Engenharia Mecnica,Noturno,Feminino,Preta,BERTIOGA,FACULDADE ESAMC SANTOS,
2016,Parcial,Presencial,Engenharia Eltrica,Matutino,Feminino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2016,Parcial,Presencial,Direito,Matutino,Feminino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2016,Parcial,Presencial,Cincias Econmicas,Noturno,Masculino,Preta,BERTIOGA,FACULDADE ESAMC SANTOS,
2016,Parcial,Presencial,Administrao,Matutino,Masculino,Preta,BERTIOGA,FACULDADE ESAMC SANTOS,
2016,Parcial,Presencial,Direito,Matutino,Feminino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2016,Integral,EAD,Design De Moda,,Feminino,Branca,BERTIOGA,CENTRO UNIVERSITRIO DE MARING - UNICESUMAR,
2016,Integral,Presencial,Comunicao Social - Relaes Pblicas,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE CATLICA DE SANTOS,
2016,Integral,Presencial,Gastronomia,Noturno,Masculino,Preta,BERTIOGA,UNIVERSIDADE CATLICA DE SANTOS,
2016,Integral,Presencial,Matemtica,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE CATLICA DE SANTOS,
2016,Integral,Presencial,Traduo E Interpretao,Noturno,Masculino,Preta,BERTIOGA,UNIVERSIDADE CATLICA DE SANTOS,
2016,Parcial,Presencial,Cincias Contbeis,Noturno,Feminino,Branca,BERTIOGA,CENTRO UNIVERSITRIO MONTE SERRAT,
2016,Integral,Presencial,Pedagogia,Noturno,Feminino,Branca,BERTIOGA,FACULDADE DE EDUCAO CINCIAS E LETRAS DON DOMNICO,
2016,Integral,Presencial,Nutrio,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2016,Parcial,Presencial,Design,Noturno,Feminino,Preta,BERTIOGA,CENTRO UNIVERSITRIO MONTE SERRAT,
2016,Integral,Presencial,Pedagogia,Noturno,Feminino,Branca,BERTIOGA,FACULDADE DE EDUCAO CINCIAS E LETRAS DON DOMNICO,
2016,Integral,Presencial,Design De Interiores,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2016,Integral,EAD,Pedagogia,,Masculino,Parda,BERTIOGA,UNIVERSIDADE SANTA CECLIA,
2016,Integral,Presencial,Sistemas De Informao,Matutino,Feminino,Parda,BERTIOGA,UNIVERSIDADE SANTA CECLIA,
2016,Integral,Presencial,Administrao,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2016,Integral,Presencial,Anlise E Desenvolvimento De Sistemas,Noturno,Masculino,Branca,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2016,Integral,Presencial,Direito,Matutino,Masculino,Parda,BERTIOGA,CENTRO UNIVERSITRIO MONTE SERRAT,
2016,Integral,Presencial,Cincias Contbeis,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2016,Integral,Presencial,Psicologia,Noturno,Masculino,Branca,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2016,Parcial,Presencial,Arquitetura E Urbanismo,Noturno,Feminino,Branca,BERTIOGA,CENTRO UNIVERSITRIO MONTE SERRAT,
2016,Integral,Presencial,Engenharia Eltrica,Noturno,Masculino,Preta,BERTIOGA,UNIVERSIDADE SANTA CECLIA,
2016,Integral,Presencial,Cincias Biolgicas,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE SANTA CECLIA,
2016,Integral,Presencial,Comunicao Social - Publicidade E Propaganda,Matutino,Feminino,Parda,BERTIOGA,UNIVERSIDADE SANTA CECLIA,
2016,Integral,EAD,Gesto De Recursos Humanos,,Feminino,Branca,BERTIOGA,UNIVERSIDADE SANTA CECLIA,
2016,Parcial,Presencial,Educao Fsica,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2016,Parcial,Presencial,Direito,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2016,Integral,Presencial,Direito,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2016,Parcial,Presencial,Fisioterapia,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2016,Integral,Presencial,Pedagogia,Matutino,Feminino,Parda,BERTIOGA,FACULDADE ANHANGERA DE SOROCABA,
2016,Integral,Presencial,Servio Social,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2016,Integral,Presencial,Servio Social,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2016,Parcial,Presencial,Enfermagem,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2016,Integral,Presencial,Enfermagem,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2016,Parcial,Presencial,Enfermagem,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2016,Integral,Presencial,Enfermagem,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2016,Parcial,Presencial,Enfermagem,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2016,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Branca,BERTIOGA,UNIVERSIDADE DE RIBEIRO PRETO,
2016,Integral,Presencial,Engenharia Eltrica,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2016,Integral,Presencial,Direito,Matutino,Masculino,Parda,BERTIOGA,UNIVERSIDADE CATLICA DE SANTOS,
2017,Parcial,Presencial,Administração,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2017,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2017,Parcial,Presencial,Fisioterapia,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2017,Integral,Presencial,Educação Física,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2017,Integral,Presencial,Educação Física - Graduação,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2017,Integral,Presencial,Enfermagem,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2017,Parcial,Presencial,Enfermagem,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2017,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2017,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Branca,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2017,Integral,Presencial,Engenharia Ambiental E Sanitária,Matutino,Feminino,Parda,BERTIOGA,UNIVERSIDADE CATÓLICA DE SANTOS,
2017,Integral,Presencial,Educaçao Física,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2017,Integral,Presencial,Enfermagem,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2017,Parcial,Presencial,Administração,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2017,Parcial,Presencial,Direito,Noturno,Masculino,Preta,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2017,Integral,Presencial,Engenharia Ambiental,Matutino,Feminino,Parda,BERTIOGA,UNIVERSIDADE CATÓLICA DE SANTOS,
2017,Integral,EAD,Pedagogia,EAD,Masculino,Branca,BERTIOGA,UNIVERSIDADE PAULISTA,
2017,Integral,EAD,Pedagogia(Ead),EAD,Masculino,Branca,BERTIOGA,UNIVERSIDADE PAULISTA,
2017,Integral,EAD,Pedagogia(Ead),EAD,Masculino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2017,Integral,EAD,Ciências Contábeis,EAD,Feminino,Branca,BERTIOGA,UNIVERSIDADE PAULISTA,
2017,Integral,EAD,Ciências Contábeis (Ead),EAD,Feminino,Branca,BERTIOGA,UNIVERSIDADE PAULISTA,
2017,Integral,EAD,Pedagogia,EAD,Masculino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2017,Integral,EAD,Gestão Da Tecnologia Da Informação,EAD,Masculino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2017,Integral,Presencial,Ciências Biológicas,Matutino,Feminino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2017,Integral,Presencial,Fisioterapia,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE PAULISTA,
2017,Parcial,Presencial,Curso Superior De Tecnologia Em Gastronomia,Noturno,Masculino,Parda,BERTIOGA,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2017,Parcial,Presencial,Gastronomia,Noturno,Masculino,Parda,BERTIOGA,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2017,Integral,Presencial,Farmácia,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2017,Integral,Presencial,Odontologia,Matutino,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2017,Integral,Presencial,Biomedicina,Noturno,Feminino,Branca,BERTIOGA,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2017,Integral,Presencial,Comunicação Social,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2017,Integral,Presencial,Pedagogia,Noturno,Masculino,Parda,BERTIOGA,CENTRO UNIVERSITÁRIO DON DOMÊNICO,
2017,Integral,EAD,Gestão De Recursos Humanos,EAD,Feminino,Parda,BERTIOGA,UNIVERSIDADE SANTA CECÍLIA,
2017,Integral,Presencial,Curso Superior De Tecnologia De Design De Interiores,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE SANTA CECÍLIA,
2017,Integral,Presencial,Biomedicina,Noturno,Feminino,Branca,BERTIOGA,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2017,Parcial,Presencial,Enfermagem,Matutino,Feminino,Preta,BERTIOGA,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2017,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Branca,BERTIOGA,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2017,Integral,Presencial,Comunicação Social Com Habilitação Em Jornalismo,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2017,Integral,Presencial,Jornalismo,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2017,Integral,EAD,Serviço Social,EAD,Feminino,Branca,BERTIOGA,UNIVERSIDADE ANHANGUERA,
2017,Integral,Presencial,Enfermagem,Noturno,Feminino,Parda,BERTIOGA,CENTRO UNIVERSITÁRIO SÃO CAMILO,
2017,Integral,Presencial,Design De Interiores,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE SANTA CECÍLIA,
2017,Parcial,EAD,Administração,EAD,Feminino,Parda,BERTIOGA,CENTRO UNIVERSITÁRIO INTERNACIONAL,
2017,Parcial,EAD,Gestão De Recursos Humanos,EAD,Feminino,Parda,BERTIOGA,CENTRO UNIVERSITÁRIO INTERNACIONAL,
2017,Parcial,Presencial,Engenharia Mecânica,Noturno,Masculino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Química,Noturno,Masculino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Publicidade E Propaganda,Noturno,Masculino,Preta,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Ciências Econômicas,Noturno,Masculino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comunicação Social,Noturno,Feminino,Preta,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comunicação Social Com Habilitação Em Jornalismo,Noturno,Feminino,Preta,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Ambiental E Sanitária,Noturno,Feminino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Civil,Noturno,Feminino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comunicação Social,Noturno,Masculino,Preta,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comunicação Social - Publicidade E Propaganda,Noturno,Masculino,Preta,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comunicação Social Com Habilitação Em Publicidade E Propaganda,Noturno,Masculino,Preta,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Jornalismo,Noturno,Feminino,Preta,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Relações Internacionais,Noturno,Masculino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Elétrica,Noturno,Masculino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Administração,Noturno,Feminino,Parda,BERTIOGA,ESCOLA SUPERIOR DE ADMINISTRAÇÃO E GESTÃO STRONG DA BAIXADA SANTISTA,
2017,Integral,Presencial,Direito,Noturno,Masculino,Preta,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2017,Integral,EAD,Ciências Contábeis (Ead),EAD,Masculino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2017,Integral,Presencial,Administração,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2017,Integral,EAD,Gestão Financeira,EAD,Feminino,Branca,BERTIOGA,UNIVERSIDADE PAULISTA,
2017,Integral,EAD,Ciências Contábeis,EAD,Masculino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2017,Integral,EAD,Pedagogia,EAD,Feminino,Parda,BERTIOGA,UNIVERSIDADE SANTO AMARO,
2017,Integral,Presencial,Educaçao Física,Matutino,Feminino,Branca,BERTIOGA,UNIVERSIDADE LUTERANA DO BRASIL,
2017,Integral,Presencial,Educação Física,Matutino,Feminino,Branca,BERTIOGA,UNIVERSIDADE LUTERANA DO BRASIL,
2017,Integral,Presencial,Psicologia,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2017,Parcial,Presencial,Engenharia Civil,Noturno,Feminino,Branca,BERTIOGA,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2017,Integral,Presencial,Design De Interiores,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2017,Integral,Presencial,Direito,Noturno,Feminino,Parda,BERTIOGA,FACULDADE DO GUARUJÁ,
2017,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Gestão De Recursos Humanos,Noturno,Feminino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Ciências Econômicas,Noturno,Masculino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comércio Exterior,Noturno,Feminino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Civil,Noturno,Feminino,Preta,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Parda,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Gestão Financeira,Noturno,Masculino,Preta,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Ciências Econômicas,Noturno,Feminino,Branca,BERTIOGA,FACULDADE ESAMC SANTOS,
2017,Integral,Presencial,Administração,Noturno,Feminino,Parda,BERTIOGA,FACULDADE CENTRO PAULISTANO,
2017,Integral,Presencial,Ciências Contábeis,Noturno,Feminino,Parda,BERTIOGA,FACULDADE CENTRO PAULISTANO,
2018,Parcial,Presencial,Educação Física - Graduação,Matutino,Masculino,Preta,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Branca,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Direito,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Enfermagem,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física,Matutino,Masculino,Preta,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Enfermagem,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Direito,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educaçao Física,Matutino,Masculino,Preta,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Enfermagem,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Arquitetura E Urbanismo,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Design De Moda,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Farmácia,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Farmácia - Santos,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Curso Superior De Tecnologia Em Design E Moda,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,"Curso Superior De Tecnologia Em Gestão De Moda, Estilismo E Design",Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Jornalismo,Noturno,Masculino,Parda,BERTIOGA,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Pedagogia,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE PAULISTA,
2018,Parcial,EAD,História,EAD,Masculino,Preta,BERTIOGA,UNIVERSIDADE CIDADE DE SÃO PAULO,
2018,Parcial,Presencial,Gastronomia,Noturno,Feminino,Parda,BERTIOGA,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Integral,Presencial,Arquitetura E Urbanismo,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2018,Integral,Presencial,Nutrição,Noturno,Feminino,Branca,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2018,Integral,Presencial,Arquitetura,Noturno,Feminino,Parda,BERTIOGA,CENTRO UNIVERSITÁRIO BRAZ CUBAS,
2018,Integral,Presencial,Arquitetura E Urbanismo,Noturno,Feminino,Parda,BERTIOGA,CENTRO UNIVERSITÁRIO BRAZ CUBAS,
2018,Integral,Presencial,Engenharia Civil,Noturno,Masculino,Parda,BERTIOGA,CENTRO UNIVERSITÁRIO BRAZ CUBAS,
2018,Integral,Presencial,Estética,Noturno,Feminino,Parda,BERTIOGA,CENTRO UNIVERSITÁRIO BRAZ CUBAS,
2018,Integral,Presencial,Fisioterapia,Noturno,Feminino,Parda,BERTIOGA,CENTRO UNIVERSITÁRIO BRAZ CUBAS,
2018,Parcial,Presencial,Comunicação Social - Publicidade E Propaganda,Matutino,Feminino,Parda,BERTIOGA,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Curso Superior De Tecnologia Em Gastronomia,Noturno,Feminino,Parda,BERTIOGA,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Integral,EAD,Pedagogia,EAD,Feminino,Branca,BERTIOGA,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Sistema De Informação,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2018,Integral,Presencial,Sistemas De Informação,Noturno,Feminino,Parda,BERTIOGA,UNIVERSIDADE DE MOGI DAS CRUZES,
2018,Integral,Presencial,Direito,Noturno,Masculino,Parda,BERTIOGA,FACULDADE DO GUARUJÁ,
2018,Integral,Presencial,Arquitetura E Urbanismo,Noturno,Feminino,Branca,BERTIOGA,CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO,
2018,Parcial,Presencial,Direito,Noturno,Masculino,Branca,BERTIOGA,FACULDADE DO GUARUJÁ,
2018,Parcial,EAD,Gestão De Recursos Humanos,EAD,Masculino,Preta,BERTIOGA,CENTRO UNIVERSITÁRIO INTERNACIONAL,
