ANO,MES,MUNICIPIO,HOMICÍDIO DOLOSO (2),Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,HOMICÍDIO CULPOSO OUTROS,TENTATIVA DE HOMICÍDIO,LESÃO CORPORAL SEGUIDA DE MORTE,LESÃO CORPORAL DOLOSA,LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,LESÃO CORPORAL CULPOSA - OUTRAS,LATROCÍNIO,Nº DE VÍTIMAS EM LATROCÍNIO,TOTAL DE ESTUPRO (4),ROUBOS,ROUBO DE VEÍCULO,ROUBO A BANCO,ROUBO DE CARGA,FURTO - OUTROS,FURTO DE VEÍCULO,ROUBO - OUTROS,ESTUPRO,ESTUPRO DE VULNERÁVEL
2015,Julho,Guarujá,1,1,0.0,0.0,2,0,5,,45,38,0,0,0,3,266,13,0,4,251,25,...,...,
2015,Agosto,Guarujá,0,0,0.0,0.0,1,1,7,,79,43,4,0,0,4,293,16,0,5,249,31,...,...,
2015,Setembro,Guarujá,0,0,0.0,0.0,4,0,0,,50,47,2,0,0,4,295,19,0,7,213,28,...,...,
2015,Outubro,Guarujá,1,1,0.0,0.0,0,0,6,,65,45,5,0,0,8,306,26,0,2,253,28,...,...,
2015,Novembro,Guarujá,1,1,0.0,0.0,2,0,6,,74,55,8,0,0,1,327,23,0,2,208,34,...,...,
2015,Dezembro,Guarujá,1,1,0.0,0.0,1,0,3,,58,53,2,0,0,3,303,23,0,4,247,36,...,...,
2015,Janeiro,Itanhaém,5,5,0.0,0.0,1,0,0,,44,31,3,1,1,7,39,17,0,2,244,38,...,...,
2015,Fevereiro,Itanhaém,3,4,0.0,0.0,1,0,1,,37,16,0,0,0,1,59,6,0,1,179,31,...,...,
2015,Marco,Itanhaém,1,1,0.0,0.0,1,0,0,,25,24,0,0,0,5,76,9,0,0,196,23,...,...,
2015,Abril,Itanhaém,0,0,0.0,0.0,1,0,1,,34,16,1,0,0,0,71,6,0,0,173,41,...,...,
2015,Maio,Itanhaém,0,0,0.0,0.0,1,0,0,,38,18,2,0,0,3,68,12,0,0,156,23,...,...,
2015,Junho,Itanhaém,1,1,0.0,0.0,3,0,0,,38,18,2,0,0,1,60,13,0,1,200,35,...,...,
2015,Julho,Itanhaém,3,3,0.0,0.0,0,0,1,,39,12,2,0,0,1,64,22,0,4,190,37,...,...,
2015,Agosto,Itanhaém,2,2,0.0,0.0,0,0,0,,38,14,0,1,1,2,78,7,0,1,161,34,...,...,
2015,Setembro,Itanhaém,1,1,0.0,0.0,0,0,5,,25,10,1,0,0,2,94,8,0,1,160,26,...,...,
2015,Outubro,Itanhaém,1,1,0.0,0.0,1,0,0,,32,7,0,0,0,4,84,11,0,0,219,40,...,...,
2015,Novembro,Itanhaém,0,0,0.0,0.0,1,0,0,,42,13,0,0,0,4,75,17,0,2,188,29,...,...,
2015,Dezembro,Itanhaém,2,2,0.0,0.0,0,0,1,,29,7,0,0,0,3,70,25,0,0,261,45,...,...,
2015,Janeiro,Mongaguá,0,0,0.0,0.0,4,0,1,,36,18,4,0,0,1,99,19,0,0,195,56,...,...,
2015,Fevereiro,Mongaguá,0,0,0.0,0.0,1,0,2,,18,13,1,0,0,2,46,13,0,0,166,20,...,...,
2015,Marco,Mongaguá,4,4,0.0,0.0,0,0,0,,15,5,0,0,0,1,56,13,0,2,123,8,...,...,
2015,Abril,Mongaguá,0,0,0.0,0.0,0,0,0,,12,9,0,0,0,0,64,5,0,0,138,28,...,...,
2015,Maio,Mongaguá,0,0,0.0,0.0,2,0,2,,21,13,0,0,0,0,44,17,0,0,118,16,...,...,
2015,Junho,Mongaguá,0,0,0.0,0.0,0,0,2,,19,16,0,0,0,0,49,7,0,0,127,15,...,...,
2015,Julho,Mongaguá,1,1,0.0,0.0,1,0,0,,8,8,0,0,0,4,28,9,0,0,111,18,...,...,
2015,Agosto,Mongaguá,0,0,0.0,0.0,1,0,0,,11,6,3,0,0,0,36,7,0,2,116,16,...,...,
2015,Setembro,Mongaguá,0,0,0.0,0.0,0,0,1,,25,12,0,0,0,1,43,17,0,0,110,18,...,...,
2015,Outubro,Mongaguá,1,1,0.0,0.0,1,0,1,,14,5,1,0,0,2,58,30,0,2,103,31,...,...,
2015,Novembro,Mongaguá,0,0,0.0,0.0,0,0,1,,16,10,0,0,0,1,37,11,0,1,121,13,...,...,
2015,Dezembro,Mongaguá,0,0,0.0,0.0,0,0,2,,13,7,0,0,0,0,49,18,0,2,156,22,...,...,
2015,Janeiro,Peruíbe,3,5,0.0,0.0,0,0,1,,19,14,1,0,0,0,72,4,0,1,112,12,...,,
2015,Fevereiro,Peruíbe,0,0,0.0,0.0,0,0,1,,7,7,1,0,0,0,31,4,0,0,86,18,...,,
2015,Marco,Peruíbe,2,2,0.0,0.0,1,0,2,,12,21,0,1,1,1,51,5,0,2,112,23,...,,
2015,Abril,Peruíbe,0,0,0.0,0.0,4,0,0,,21,12,7,0,0,1,42,8,0,0,137,24,...,,
2015,Maio,Peruíbe,1,1,0.0,0.0,0,0,0,,19,4,0,0,0,0,48,6,0,0,113,4,...,,
2015,Junho,Peruíbe,0,0,0.0,0.0,1,0,0,,11,8,1,0,0,2,34,6,0,0,104,24,...,,
2015,Julho,Peruíbe,1,1,0.0,0.0,1,0,0,,13,14,0,0,0,0,27,3,0,1,129,11,...,,
2015,Agosto,Peruíbe,1,1,0.0,0.0,1,0,1,,19,8,1,0,0,1,27,5,0,1,126,15,...,,
2015,Setembro,Peruíbe,0,0,0.0,0.0,1,0,0,,9,16,4,0,0,1,53,6,0,0,111,15,...,,
2015,Outubro,Peruíbe,0,0,0.0,0.0,0,0,2,,12,12,8,0,0,1,51,4,0,1,129,22,...,,
2015,Novembro,Peruíbe,0,0,0.0,0.0,0,0,1,,8,14,5,0,0,0,48,8,0,0,131,18,...,,
2015,Dezembro,Peruíbe,2,3,0.0,0.0,0,0,1,,9,15,1,1,1,3,28,1,0,0,135,12,...,,
2015,Janeiro,Praia Grande,2,2,0.0,0.0,3,0,8,,84,76,0,2,2,4,356,108,0,3,507,114,...,...,
2015,Fevereiro,Praia Grande,7,7,1.0,1.0,5,0,2,,73,84,0,0,0,4,313,83,0,2,470,98,...,...,
2015,Marco,Praia Grande,2,2,0.0,0.0,6,0,5,,59,75,0,0,0,2,333,108,0,5,405,79,...,...,
2015,Abril,Praia Grande,1,1,0.0,0.0,3,0,1,,35,63,30,0,0,1,307,105,0,1,395,97,...,...,
2015,Maio,Praia Grande,2,2,0.0,0.0,4,0,2,,84,86,0,1,1,4,363,111,0,6,410,62,...,...,
2015,Junho,Praia Grande,3,3,1.0,1.0,3,0,3,,95,80,0,0,0,6,305,69,0,6,357,86,...,...,
2015,Julho,Praia Grande,1,1,0.0,0.0,3,0,4,,122,63,1,2,2,4,283,93,0,4,357,69,...,...,
2015,Agosto,Praia Grande,7,7,0.0,0.0,0,0,8,,96,69,1,0,0,6,330,67,0,5,366,86,...,...,
2015,Setembro,Praia Grande,2,2,0.0,0.0,5,0,3,,101,67,0,0,0,11,303,100,0,4,374,77,...,...,
2015,Outubro,Praia Grande,4,5,0.0,0.0,1,0,5,,107,45,0,0,0,2,291,114,0,8,370,104,...,...,
2015,Novembro,Praia Grande,3,3,0.0,0.0,1,0,11,,51,41,0,1,1,4,301,136,0,7,398,86,...,...,
2015,Dezembro,Praia Grande,4,4,0.0,0.0,3,0,6,,93,72,1,2,2,3,338,130,0,4,471,101,...,...,
2015,Janeiro,Santos,2,2,0.0,0.0,1,0,11,,108,55,1,1,1,0,398,29,0,2,580,118,...,...,
2015,Fevereiro,Santos,1,1,0.0,0.0,1,0,4,,99,53,4,0,0,0,327,17,0,2,494,134,...,...,
2015,Marco,Santos,2,2,0.0,0.0,0,0,4,,92,63,10,0,0,4,317,15,0,1,609,168,...,...,
2015,Abril,Santos,0,0,0.0,0.0,2,0,3,,86,51,9,0,0,5,408,25,0,1,538,137,...,...,
2015,Maio,Santos,0,0,0.0,0.0,2,1,5,,96,62,4,0,0,7,415,34,0,5,556,127,...,...,
2015,Junho,Santos,0,0,0.0,0.0,2,1,3,,88,73,16,0,0,5,378,26,0,2,552,123,...,...,
2015,Julho,Santos,1,1,0.0,0.0,3,0,8,,81,61,3,0,0,5,375,27,0,1,506,110,...,...,
2015,Agosto,Santos,0,0,0.0,0.0,5,0,5,,84,109,5,0,0,2,320,19,0,2,538,117,...,...,
2015,Setembro,Santos,1,1,0.0,0.0,1,0,4,,74,66,18,0,0,5,304,20,0,0,446,89,...,...,
2015,Outubro,Santos,2,2,0.0,0.0,3,0,2,,94,68,2,3,3,8,387,22,0,5,501,103,...,...,
2015,Novembro,Santos,1,2,0.0,0.0,6,1,2,,74,69,0,0,0,3,350,27,0,4,525,107,...,...,
2015,Dezembro,Santos,1,1,0.0,0.0,4,0,6,,90,59,2,0,0,1,325,28,0,2,561,93,...,...,
2015,Janeiro,São Vicente,2,2,0.0,0.0,4,0,6,,95,83,2,0,0,2,284,36,1,2,305,41,...,...,
2015,Fevereiro,São Vicente,3,3,0.0,0.0,1,0,3,,54,62,1,0,0,0,297,19,0,0,243,41,...,...,
2015,Marco,São Vicente,0,0,0.0,0.0,3,1,2,,80,219,3,0,0,2,302,42,0,0,291,52,...,...,
2015,Abril,São Vicente,2,3,0.0,0.0,3,0,3,,80,59,2,0,0,2,266,45,0,0,273,45,...,...,
2015,Maio,São Vicente,1,1,0.0,0.0,3,0,4,,71,83,6,0,0,2,287,32,0,1,259,50,...,...,
2015,Junho,São Vicente,3,3,0.0,0.0,1,0,2,,65,77,1,0,0,2,236,38,0,0,259,53,...,...,
2015,Julho,São Vicente,2,2,0.0,0.0,0,0,2,,62,55,2,0,0,6,252,40,0,0,268,50,...,...,
2015,Agosto,São Vicente,5,5,0.0,0.0,1,0,1,,72,60,0,0,0,5,276,27,0,0,250,42,...,...,
2015,Setembro,São Vicente,2,2,0.0,0.0,2,0,3,,54,55,0,1,1,1,210,41,0,1,267,35,...,...,
2015,Outubro,São Vicente,2,2,0.0,0.0,1,0,3,,68,85,1,0,0,5,286,40,0,1,275,49,...,...,
2015,Novembro,São Vicente,3,3,0.0,0.0,1,0,2,,85,42,0,0,0,4,167,39,0,0,223,41,...,...,
2015,Dezembro,São Vicente,1,1,0.0,0.0,3,0,1,,101,47,0,0,0,7,246,46,0,0,238,41,...,...,
2016,Janeiro,Bertioga,0,0,0.0,0.0,5,0,0,0.0,41,7,0,0,0,1,24,1,0,0,122,8,,,0.0
2016,Fevereiro,Bertioga,1,1,0.0,0.0,0,1,0,0.0,34,7,0,1,1,0,31,1,0,0,125,7,,,0.0
2016,Marco,Bertioga,0,0,0.0,0.0,2,0,2,0.0,23,15,0,0,0,1,39,3,0,0,81,7,,,0.0
2016,Abril,Bertioga,0,0,0.0,0.0,2,0,0,0.0,32,10,0,1,1,0,54,3,0,0,116,6,,,0.0
2016,Maio,Bertioga,0,0,0.0,0.0,0,0,2,0.0,17,6,0,0,0,0,35,5,0,0,67,4,,,0.0
2016,Junho,Bertioga,2,2,0.0,0.0,2,0,0,0.0,17,1,0,0,0,0,23,3,0,0,56,3,,,0.0
2016,Julho,Bertioga,2,2,1.0,1.0,1,0,0,0.0,25,13,0,0,0,0,30,2,0,0,76,4,,,0.0
2016,Agosto,Bertioga,0,0,0.0,0.0,2,0,1,0.0,27,10,0,0,0,0,46,1,0,0,67,10,,,0.0
2016,Setembro,Bertioga,1,1,0.0,0.0,3,0,2,0.0,23,9,0,0,0,3,42,6,1,0,77,3,,,2.0
2016,Outubro,Bertioga,2,2,0.0,0.0,0,0,0,0.0,21,4,0,0,0,7,37,1,0,0,75,6,,,4.0
2016,Novembro,Bertioga,0,0,0.0,0.0,0,0,2,0.0,25,18,0,0,0,1,53,3,0,0,90,9,,,0.0
2016,Dezembro,Bertioga,2,2,0.0,0.0,2,0,0,0.0,25,10,0,0,0,0,40,5,0,1,120,5,,,0.0
2016,Janeiro,Cubatão,1,1,0.0,0.0,0,0,3,0.0,11,12,2,0,0,0,58,19,0,3,82,7,,,0.0
2016,Fevereiro,Cubatão,0,0,0.0,0.0,0,0,1,0.0,16,10,1,0,0,0,69,19,0,1,102,10,,,0.0
2016,Marco,Cubatão,3,3,0.0,0.0,3,0,6,0.0,10,13,1,0,0,0,101,34,1,5,105,5,,,0.0
2016,Abril,Cubatão,0,0,0.0,0.0,2,0,3,0.0,19,18,0,1,1,0,110,29,0,8,111,13,,,0.0
2016,Maio,Cubatão,2,2,0.0,0.0,0,0,1,0.0,13,10,0,1,1,0,86,36,0,2,90,13,,,0.0
2016,Junho,Cubatão,0,0,0.0,0.0,2,0,7,0.0,14,15,1,0,0,0,73,39,0,2,78,7,,,0.0
2016,Julho,Cubatão,0,0,0.0,0.0,0,0,5,0.0,15,16,1,0,0,2,68,28,0,2,71,6,,,0.0
2016,Agosto,Cubatão,0,0,0.0,0.0,0,1,1,0.0,13,16,0,0,0,1,84,38,0,1,71,14,,,0.0
2016,Setembro,Cubatão,2,2,0.0,0.0,0,0,2,0.0,15,14,0,0,0,1,78,28,0,3,85,14,,,1.0
2016,Outubro,Cubatão,1,1,0.0,0.0,1,0,1,0.0,14,16,0,0,0,0,46,27,0,2,85,1,,,0.0
2016,Novembro,Cubatão,0,0,0.0,0.0,3,0,0,0.0,16,13,1,0,0,0,77,25,0,7,81,11,,,0.0
2016,Dezembro,Cubatão,2,2,0.0,0.0,4,0,2,0.0,21,6,0,0,0,0,58,27,0,1,67,5,,,0.0
2016,Janeiro,Guarujá,2,2,0.0,0.0,3,0,5,0.0,78,50,0,0,0,3,307,21,0,4,302,25,,,0.0
2016,Fevereiro,Guarujá,3,3,0.0,0.0,2,0,3,0.0,83,61,0,0,0,6,247,16,0,1,268,28,,,0.0
2016,Marco,Guarujá,0,0,0.0,0.0,2,0,2,0.0,90,54,1,0,0,5,298,15,0,0,256,40,,,0.0
2016,Abril,Guarujá,2,2,0.0,0.0,3,0,7,0.0,92,34,2,0,0,7,289,44,0,0,260,26,,,0.0
2016,Maio,Guarujá,1,1,0.0,0.0,3,0,3,0.0,54,56,0,0,0,5,294,51,0,1,218,27,,,0.0
2016,Junho,Guarujá,0,0,0.0,0.0,1,0,4,0.0,49,47,0,0,0,3,250,24,0,4,200,32,,,0.0
2016,Julho,Guarujá,2,2,0.0,0.0,3,0,9,0.0,69,59,1,0,0,7,227,16,0,1,199,28,,,0.0
2016,Agosto,Guarujá,2,2,0.0,0.0,3,0,1,0.0,65,49,0,1,1,2,295,17,0,5,204,22,,,0.0
2016,Setembro,Guarujá,3,3,0.0,0.0,3,0,6,0.0,51,38,2,0,0,10,245,19,0,3,241,30,,,5.0
2016,Outubro,Guarujá,4,4,0.0,0.0,1,0,2,0.0,43,29,2,0,0,5,236,16,0,4,240,23,,,4.0
2016,Novembro,Guarujá,2,2,0.0,0.0,1,0,3,0.0,54,32,0,0,0,1,285,25,0,9,307,28,,,0.0
2016,Dezembro,Guarujá,4,5,0.0,0.0,2,0,1,0.0,67,39,1,1,1,4,310,28,0,2,250,36,,,0.0
2016,Janeiro,Itanhaém,1,1,0.0,0.0,1,0,0,0.0,29,34,0,0,0,5,100,20,0,1,221,36,,,0.0
2016,Fevereiro,Itanhaém,2,2,0.0,0.0,1,0,2,0.0,36,20,0,0,0,2,88,7,0,0,219,36,,,0.0
2016,Marco,Itanhaém,1,1,0.0,0.0,1,0,2,0.0,46,16,0,0,0,1,90,7,0,3,226,28,,,0.0
2016,Abril,Itanhaém,3,3,0.0,0.0,2,0,2,0.0,27,16,0,0,0,2,96,26,0,2,268,30,,,0.0
2016,Maio,Itanhaém,3,3,0.0,0.0,1,0,2,0.0,30,16,1,0,0,1,85,13,0,2,196,24,,,0.0
2016,Junho,Itanhaém,3,3,0.0,0.0,1,0,2,0.0,20,12,0,0,0,2,48,4,0,0,169,17,,,0.0
2016,Julho,Itanhaém,1,1,0.0,0.0,2,0,3,0.0,23,15,1,0,0,0,75,8,0,2,183,25,,,0.0
2016,Agosto,Itanhaém,2,2,0.0,0.0,0,1,3,0.0,34,15,2,0,0,1,67,7,0,3,178,16,,,0.0
2016,Setembro,Itanhaém,1,1,0.0,0.0,0,0,2,0.0,32,13,0,0,0,4,69,9,0,2,172,13,,,3.0
2016,Outubro,Itanhaém,1,1,0.0,0.0,0,0,1,0.0,52,10,1,1,1,4,73,12,0,4,207,14,,,1.0
2016,Novembro,Itanhaém,1,1,0.0,0.0,3,0,3,0.0,34,18,2,0,0,4,66,16,0,1,241,16,,,2.0
2016,Dezembro,Itanhaém,2,2,0.0,0.0,2,0,0,0.0,47,12,0,0,0,2,70,17,0,2,275,42,,,1.0
2016,Janeiro,Mongaguá,2,2,0.0,0.0,0,0,1,0.0,13,9,0,2,2,0,63,11,0,0,148,62,,,0.0
2016,Fevereiro,Mongaguá,1,1,0.0,0.0,1,0,0,0.0,15,16,0,0,0,1,50,6,0,2,169,18,,,0.0
2016,Marco,Mongaguá,0,0,0.0,0.0,1,0,0,0.0,19,10,1,0,0,2,61,12,0,3,150,14,,,0.0
2016,Abril,Mongaguá,2,3,0.0,0.0,1,0,1,0.0,25,7,0,0,0,2,51,7,0,2,112,10,,,0.0
2016,Maio,Mongaguá,0,0,0.0,0.0,0,0,2,0.0,14,11,0,0,0,0,54,10,0,3,93,12,,,0.0
2016,Junho,Mongaguá,0,0,0.0,0.0,0,0,1,0.0,16,8,0,0,0,1,39,5,0,1,94,6,,,0.0
2016,Julho,Mongaguá,0,0,0.0,0.0,1,0,2,0.0,14,6,0,0,0,1,49,7,0,0,103,16,,,0.0
2016,Agosto,Mongaguá,1,1,0.0,0.0,0,0,3,0.0,17,7,0,0,0,3,34,10,0,1,75,8,,,0.0
2016,Setembro,Mongaguá,2,2,0.0,0.0,1,0,3,0.0,20,8,0,0,0,2,35,13,0,1,72,9,,,1.0
2016,Outubro,Mongaguá,0,0,0.0,0.0,0,0,0,0.0,27,5,0,0,0,2,61,18,0,3,111,8,,,2.0
2016,Novembro,Mongaguá,0,0,0.0,0.0,1,0,1,0.0,23,6,0,0,0,1,53,5,0,1,84,7,,,0.0
2016,Dezembro,Mongaguá,0,0,0.0,0.0,1,0,1,0.0,28,9,0,1,1,3,52,10,0,1,106,22,,,2.0
2016,Janeiro,Peruíbe,0,0,0.0,0.0,0,0,0,0.0,29,4,4,0,0,2,41,8,0,0,155,13,,,0.0
2016,Fevereiro,Peruíbe,2,2,0.0,0.0,0,0,0,0.0,38,12,0,0,0,2,58,6,0,1,185,25,,,0.0
2016,Marco,Peruíbe,0,0,0.0,0.0,0,0,2,0.0,15,12,0,0,0,2,49,4,0,0,153,12,,,0.0
2016,Abril,Peruíbe,1,1,0.0,0.0,1,0,1,0.0,23,6,0,0,0,0,56,5,0,0,124,18,,,0.0
2016,Maio,Peruíbe,1,1,0.0,0.0,0,1,2,0.0,7,8,1,1,1,1,62,3,0,0,74,5,,,0.0
2016,Junho,Peruíbe,0,0,0.0,0.0,0,0,2,0.0,5,4,4,1,1,0,55,6,0,2,97,7,,,0.0
2016,Julho,Peruíbe,3,3,0.0,0.0,0,0,1,0.0,10,7,1,0,0,2,42,2,0,0,95,2,,,0.0
2016,Agosto,Peruíbe,3,3,0.0,0.0,0,0,0,0.0,27,9,0,0,0,2,52,6,0,1,110,5,,,0.0
2016,Setembro,Peruíbe,0,0,0.0,0.0,1,0,0,0.0,15,11,0,0,0,2,38,6,0,2,106,11,,,2.0
2016,Outubro,Peruíbe,0,0,0.0,0.0,1,0,2,0.0,25,7,0,0,0,0,40,11,0,1,126,13,,,0.0
2016,Novembro,Peruíbe,0,0,0.0,0.0,0,0,0,1.0,29,16,0,0,0,0,65,5,0,0,108,7,,,0.0
2016,Dezembro,Peruíbe,1,1,0.0,0.0,2,0,1,0.0,34,15,0,0,0,1,40,1,0,0,172,6,,,1.0
2016,Janeiro,Praia Grande,1,1,0.0,0.0,4,0,11,0.0,57,60,16,0,0,8,274,75,0,7,448,63,,,0.0
2016,Fevereiro,Praia Grande,2,2,0.0,0.0,3,0,2,0.0,103,65,0,0,0,7,302,134,0,11,465,66,,,0.0
2016,Marco,Praia Grande,2,2,0.0,0.0,3,0,4,0.0,70,56,1,0,0,8,348,132,0,3,432,76,,,0.0
2016,Abril,Praia Grande,3,4,0.0,0.0,0,0,4,0.0,60,58,3,0,0,3,367,98,0,6,414,53,,,0.0
2016,Maio,Praia Grande,1,1,0.0,0.0,0,0,4,0.0,55,73,3,0,0,6,328,102,0,11,417,65,,,0.0
2016,Junho,Praia Grande,1,1,0.0,0.0,0,0,1,0.0,45,57,0,0,0,1,312,100,0,16,405,48,,,0.0
2016,Julho,Praia Grande,3,3,0.0,0.0,1,0,3,0.0,38,63,0,2,2,2,273,76,0,8,358,39,,,0.0
2016,Agosto,Praia Grande,2,2,0.0,0.0,1,0,3,0.0,43,52,0,0,0,5,305,90,0,5,391,34,,,0.0
2016,Setembro,Praia Grande,3,4,0.0,0.0,1,0,6,0.0,57,61,1,0,0,9,348,68,0,15,361,48,,,6.0
2016,Outubro,Praia Grande,0,0,0.0,0.0,0,1,5,0.0,57,58,0,0,0,7,333,96,1,9,391,51,,,6.0
2016,Novembro,Praia Grande,4,4,0.0,0.0,4,0,4,0.0,71,74,0,0,0,5,326,84,0,11,437,52,,,0.0
2016,Dezembro,Praia Grande,1,1,0.0,0.0,3,0,11,0.0,86,87,0,0,0,2,327,89,0,7,517,91,,,1.0
2016,Janeiro,Santos,1,1,0.0,0.0,4,0,8,0.0,112,69,2,0,0,4,298,19,0,3,572,99,,,0.0
2016,Fevereiro,Santos,2,2,0.0,0.0,3,0,4,0.0,98,50,7,0,0,4,325,20,0,3,496,99,,,0.0
2016,Marco,Santos,0,0,0.0,0.0,1,0,6,0.0,87,51,4,1,1,4,350,14,0,11,630,109,,,0.0
2016,Abril,Santos,0,0,0.0,0.0,4,0,1,0.0,117,68,2,1,2,1,313,29,0,3,521,118,,,0.0
2016,Maio,Santos,4,4,0.0,0.0,5,1,5,0.0,65,72,4,0,0,2,343,17,0,11,536,119,,,0.0
2016,Junho,Santos,2,2,0.0,0.0,3,1,4,0.0,63,61,4,0,0,1,305,36,0,4,490,91,,,0.0
2016,Julho,Santos,2,2,0.0,0.0,5,0,3,0.0,65,47,3,0,0,2,322,29,0,5,426,76,,,0.0
2016,Agosto,Santos,1,1,0.0,0.0,3,1,1,0.0,83,62,5,0,0,6,388,42,0,4,558,94,,,0.0
2016,Setembro,Santos,0,0,0.0,0.0,3,0,3,0.0,80,40,8,0,0,9,340,33,0,6,455,99,,,8.0
2016,Outubro,Santos,5,5,0.0,0.0,0,0,4,0.0,94,54,5,0,0,4,348,20,0,5,455,154,,,3.0
2016,Novembro,Santos,1,1,0.0,0.0,6,0,1,0.0,79,44,2,1,1,1,397,36,0,8,526,171,,,0.0
2016,Dezembro,Santos,1,1,0.0,0.0,1,0,1,0.0,82,46,12,0,0,2,346,22,0,8,493,143,,,0.0
2016,Janeiro,São Vicente,1,1,0.0,0.0,3,0,1,0.0,85,41,0,0,0,1,302,28,0,0,240,61,,,0.0
2016,Fevereiro,São Vicente,2,2,0.0,0.0,1,0,4,0.0,99,42,1,0,0,4,318,43,0,0,231,47,,,0.0
2016,Marco,São Vicente,5,5,0.0,0.0,1,0,4,0.0,103,50,0,1,1,5,368,58,0,1,268,50,,,0.0
2016,Abril,São Vicente,2,2,0.0,0.0,4,0,3,0.0,96,65,1,0,0,8,366,59,0,1,264,51,,,0.0
2016,Maio,São Vicente,2,2,0.0,0.0,1,0,2,0.0,47,62,15,0,0,4,330,48,0,3,251,31,,,0.0
2016,Junho,São Vicente,1,1,0.0,0.0,3,0,3,0.0,63,56,1,1,1,4,356,42,0,1,255,34,,,0.0
2016,Julho,São Vicente,0,0,0.0,0.0,4,0,2,0.0,74,49,4,1,1,3,331,35,0,3,230,43,,,0.0
2016,Agosto,São Vicente,1,1,0.0,0.0,2,0,3,0.0,62,48,1,0,0,3,317,71,0,4,247,24,,,0.0
2016,Setembro,São Vicente,1,1,0.0,0.0,1,0,2,0.0,77,30,1,0,0,8,368,68,0,0,214,50,,,5.0
2016,Outubro,São Vicente,2,2,0.0,0.0,2,0,0,0.0,87,37,1,1,1,3,322,57,0,4,222,44,,,3.0
2016,Novembro,São Vicente,2,2,0.0,0.0,1,0,5,0.0,80,28,4,2,2,8,343,60,0,8,240,44,,,4.0
2016,Dezembro,São Vicente,1,1,0.0,0.0,4,0,1,0.0,79,40,1,0,0,10,309,66,0,6,213,33,,,0.0
2017,Janeiro,Bertioga,0,0,0.0,0.0,1,0,1,0.0,17,19,0,0,0,0,49,3,0,3,190,5,46,0,0.0
2017,Fevereiro,Bertioga,1,1,0.0,0.0,0,0,0,0.0,20,4,0,0,0,0,18,3,0,0,140,4,18,0,0.0
2017,Marco,Bertioga,2,2,0.0,0.0,3,0,0,0.0,25,12,0,0,0,0,52,2,0,0,120,7,52,0,0.0
2017,Abril,Bertioga,1,1,0.0,0.0,0,0,2,0.0,32,5,0,0,0,0,46,4,0,0,90,9,46,0,0.0
2017,Maio,Bertioga,0,0,0.0,0.0,1,0,3,0.0,22,7,0,0,0,0,29,6,0,0,75,3,29,0,0.0
2017,Junho,Bertioga,1,1,0.0,0.0,1,0,0,0.0,20,8,0,0,0,1,33,8,0,1,76,1,32,1,0.0
2017,Julho,Bertioga,1,1,0.0,0.0,2,0,1,0.0,25,6,0,0,0,1,24,1,0,0,82,12,24,1,0.0
2017,Agosto,Bertioga,0,0,0.0,0.0,1,0,0,0.0,22,13,0,0,0,0,31,8,0,0,71,4,31,0,0.0
2017,Setembro,Bertioga,0,0,0.0,0.0,2,1,0,0.0,26,4,4,0,0,2,38,5,0,0,86,13,38,2,0.0
2017,Outubro,Bertioga,1,1,0.0,0.0,1,0,0,0.0,26,9,0,0,0,0,27,4,0,0,82,19,27,0,0.0
2017,Novembro,Bertioga,0,0,0.0,0.0,1,0,1,0.0,11,8,0,0,0,2,28,2,0,2,72,8,26,2,0.0
2017,Dezembro,Bertioga,1,1,0.0,0.0,0,0,1,0.0,25,5,1,0,0,3,28,2,0,0,83,6,28,2,1.0
2017,Janeiro,Cubatão,0,0,0.0,0.0,0,1,3,0.0,14,16,0,0,0,1,79,26,0,0,66,12,79,1,0.0
2017,Fevereiro,Cubatão,3,3,0.0,0.0,3,0,1,0.0,22,9,1,0,0,1,76,23,0,3,65,10,73,1,0.0
2017,Marco,Cubatão,1,1,0.0,0.0,1,0,0,0.0,23,13,2,1,1,1,90,42,0,1,115,6,89,1,0.0
2017,Abril,Cubatão,1,1,0.0,0.0,1,0,4,0.0,10,9,1,1,1,0,76,31,0,1,84,16,75,0,0.0
2017,Maio,Cubatão,2,2,0.0,0.0,0,0,3,0.0,24,4,1,0,0,2,74,21,0,4,83,10,70,0,2.0
2017,Junho,Cubatão,0,0,0.0,0.0,5,0,2,0.0,17,8,0,2,2,1,58,16,0,0,77,7,58,1,0.0
2017,Julho,Cubatão,0,0,0.0,0.0,3,0,3,0.0,24,12,1,0,0,1,61,18,0,8,73,6,53,1,0.0
2017,Agosto,Cubatão,0,0,0.0,0.0,1,0,5,0.0,19,7,2,0,0,0,90,26,1,8,62,8,81,0,0.0
2017,Setembro,Cubatão,2,2,0.0,0.0,2,0,3,0.0,18,10,2,0,0,0,80,23,0,6,78,8,74,0,0.0
2017,Outubro,Cubatão,3,3,0.0,0.0,3,0,4,0.0,17,5,1,0,0,2,72,25,0,2,63,9,70,0,2.0
